citations;submit_date;Sun_sign_number;Sun_lon;Sun_lat;Moon_sign_number;Moon_lon;Moon_lat;Mercury_sign_number;Mercury_lon;Mercury_lat;Venus_sign_number;Venus_lon;Venus_lat;Mars_sign_number;Mars_lon;Mars_lat;Jupiter_sign_number;Jupiter_lon;Jupiter_lat;Saturn_sign_number;Saturn_lon;Saturn_lat;North Node_sign_number;North Node_lon;North Node_lat;South Node_sign_number;South Node_lon;South Node_lat;Syzygy_sign_number;Syzygy_lon;Syzygy_lat;Pars Fortuna_sign_number;Pars Fortuna_lon;Pars Fortuna_lat
0;2020/07/10;04;108.20727065738484;-0.00017529701158238754;12;345.33375157057486;-5.0989632305430135;04;95.72424732105476;-4.654233558637347;03;69.06236223669124;-4.48190499544986;01;6.999635722260268;-3.352081007647527;10;292.8953362547149;-0.3174082460393394;10;299.44176876313225;-0.21581858181788718;03;88.12513107548713;0.0;09;268.12513107548716;0.0;10;283.62973840907875;-1.3206712764698267;06;163.41751870649554;0
0;2020/03/08;12;347.8792598905189;0.0001905804859720132;05;143.28558592682003;3.7250742153238505;11;328.46169246898614;2.0015057843270965;02;33.1313398673453;1.6813049934633248;10;284.1580338635447;-0.5269248098234681;10;290.7961797360124;-0.01877212322090461;10;298.8231724061461;-0.029396577533722407;04;94.69137526457268;0.0;10;274.6913752645727;0.0;12;334.4773444754731;-4.281627018037798;03;77.67109855739506;0
0;2019/12/08;09;255.57917656798364;-0.00015952761436378537;01;26.181857369954557;-4.991015683118133;08;237.99472915489608;1.4554112066124854;10;284.8395284747755;-1.6477586714067909;08;222.3450986109084;0.5760292700692222;10;271.17342270936837;0.12694997733850807;10;288.70305197192977;0.08162319525359017;04;99.50971941442609;0.0;10;279.50971941442606;0.0;09;244.05027727739773;2.955599812569751;02;39.76707073081144;0
0;2020/04/17;01;27.444025298517083;-4.1057650407448186e-05;11;320.7112050274487;-3.8361332968340083;01;9.6228467535095;-2.3389592098239214;03;70.901273362012;4.533099552462945;11;311.938894322483;-1.305629438849266;10;296.06644225028003;-0.09846005831174282;11;301.4851991164534;-0.08365173929780738;04;92.57279908630194;0.0;10;272.5727990863019;0.0;07;198.72742478853584;4.811231196765764;11;329.595194289694;0
0;2019/11/27;09;244.42584855624622;6.911077308333256e-05;09;249.23336554308705;2.557976057204423;08;224.59566814052985;2.4467461695060435;10;271.2154179199675;-1.338538053717153;08;215.06167303545826;0.6601696004706759;09;268.72672474729075;0.14561029682350662;10;287.58883880430176;0.09599073524184017;04;100.09211219184543;0.0;10;280.09211219184544;0.0;09;244.05017897248575;2.955607129161503;06;157.9703897918114;0
0;2020/05/25;03;64.25479595609879;5.549347936167419e-05;04;90.45258797345042;0.11823900764045604;03;84.50346934388415;2.2623266516875704;03;79.12391435347195;2.6140389164477593;12;338.0211636104949;-2.200778502560305;10;297.0691360504712;-0.19330494214297347;11;301.80221547102224;-0.14200175918981015;04;90.56045554955685;0.0;10;270.5604555495569;0.0;03;62.07780417816978;-2.383893104066919;10;277.97636709056695;0
0;2020/03/17;12;356.8573691682996;8.462553740076641e-05;10;274.10186188919664;0.04739899377017216;12;330.38872701617845;-0.03417621763236055;02;42.69314985487584;2.422765614089208;10;290.3969443362591;-0.6852886370204168;10;292.2814453314018;-0.03513095952461756;10;299.59694772716716;-0.04100198831611087;04;94.21464516857196;0.0;10;274.21464516857196;0.0;06;169.6197448562338;4.831876528770739;11;322.1512041768913;0
0;2020/07/16;04;113.9293075363077;-0.0001073088257309215;02;57.28484339056234;-2.7569137787823252;04;96.08245985551433;-3.790739101429278;03;72.32268622145051;-4.514454700520465;01;10.313211290158875;-3.493800236431574;10;292.12323547788554;-0.3316593814308268;10;299.0053900936341;-0.2249166670039195;03;87.80733682536186;0.0;09;267.80733682536186;0.0;10;283.62981721711793;-1.3206782984730563;04;107.63666370375722;0
0;2020/04/29;02;39.144808995130965;0.00012163518763167361;04;106.26762905414533;1.4203502996528274;02;32.39036630711545;-1.0817323890245532;03;78.22333690791154;4.811630156556179;11;320.25302591127746;-1.5747176272840266;10;296.85949201841066;-0.12635095846997402;11;301.8370597561668;-0.10138631618222811;04;91.93721925183688;0.0;10;271.9372192518369;0.0;02;33.40269594595859;-4.263709924497984;07;206.3561972125641;0
0;2020/06/23;04;91.99936855722926;7.385504899776909e-05;04;112.98057194306045;2.140419472473183;04;103.93131490237242;-2.7075544038466983;03;65.43770275126383;-3.313819801200067;12;356.886341825396;-2.932611078581439;10;294.9370382854476;-0.273230319095406;11;300.5732905749749;-0.18897544634297425;03;89.02514084671411;0.0;09;269.0251408467141;0.0;04;90.35662116537634;0.11416593026682254;12;342.51356645834596;0
0;2020/06/11;03;80.53919653371769;-0.00011122457685076441;11;325.07663203637077;-4.376309055050777;04;102.80668265541502;0.40746561915831875;03;69.27735456503589;-1.195774248000266;12;349.26119378593944;-2.629204589670671;10;296.08493427120607;-0.24023422637072728;11;301.2139874282618;-0.16955644845171622;03;89.66050415788109;0.0;09;269.66050415788106;0.0;09;255.56740479442587;1.2341435478194334;04;90.96463675793353;0
0;2020/05/25;03;64.25479595609879;5.549347936167419e-05;04;90.45258797345042;0.11823900764045604;03;84.50346934388415;2.2623266516875704;03;79.12391435347195;2.6140389164477593;12;338.0211636104949;-2.200778502560305;10;297.0691360504712;-0.19330494214297347;11;301.80221547102224;-0.14200175918981015;04;90.56045554955685;0.0;10;270.5604555495569;0.0;03;62.07780417816978;-2.383893104066919;10;277.97636709056695;0
0;2020/07/04;04;102.4887265750714;-3.090285323472925e-07;09;267.23814823147944;0.1750177125330177;04;98.0717346683866;-4.73908409426231;03;66.71128721110155;-4.278541136542109;01;3.5392925460068696;-3.20637183862096;10;293.6516169358343;-0.30233206823624087;10;299.8630821807884;-0.20648087255062877;03;88.44273962009609;0.0;09;268.44273962009606;0.0;04;90.35670465861793;0.11417364380381566;08;223.86273150964524;0
0;2020/06/02;03;71.92968019739642;0.00018385864598565872;07;200.17915104700631;4.906023267078024;04;95.26778807237339;1.8693484509862266;03;74.6855481580447;0.8958570523357722;12;343.3611319843053;-2.401322693478791;10;296.70939921682265;-0.21520152960115127;11;301.5765384053162;-0.15490241017451353;04;90.13687756604169;0.0;10;270.1368775660417;0.0;03;62.077957345012784;-2.3838806831452746;07;189.20985110956508;0
0;2019/11/07;08;224.27250837121866;-0.00018588402473884447;12;342.2771654575689;-4.5046019187327015;08;234.56679458267692;-1.4873844609540137;09;246.3973874772269;-0.5596947435729771;07;201.9252516578749;0.7930513073580442;09;264.5275806740217;0.18201487603161504;10;285.86035299562883;0.12349736578395273;04;101.1511936299268;0.0;10;281.1511936299268;0.0;08;214.41679394853767;4.618527004773865;02;31.03164136094466;0
0;2020/02/14;11;324.7419490148286;0.0002138382499015101;07;209.6269297412594;4.751764816998473;12;342.0967030154079;1.6395154060914423;01;7.2045625961817725;-0.08478947769892295;09;268.2948913838264;-0.16666610607799098;10;286.41993121924855;0.020027383258872142;10;296.5061098692255;-0.0009202012720825517;04;95.9094152111968;0.0;10;275.9094152111968;0.0;05;140.0027809841777;3.4672094490298186;12;332.3520315710086;0
0;2019/05/31;03;69.28510840453808;-0.00021104632690044278;01;27.50836049926895;-5.1009679571895115;03;80.53045836925932;1.6977881250991558;02;48.95748118561725;-1.3033789744175595;04;99.5760426348889;1.1549117394351962;09;260.818682069548;0.602483108811754;10;289.7706077090404;0.36617847859217045;04;109.62405267823047;0.0;10;289.62405267823044;0.0;08;237.6423412031836;3.977658658471771;12;354.37822815258346;0
0;2019/11/04;08;221.26563900356595;-0.00011382115833523406;11;306.4579720512731;-2.2525509991578168;08;236.80878344178325;-2.2182615498342213;09;242.67081069080567;-0.4300325948928304;07;199.9664726492562;0.8109886739862613;09;263.9344411176837;0.18784334600183247;10;285.640589953198;0.12781410377552074;04;101.3100803178894;0.0;10;281.3100803178894;0.0;08;214.4167707039802;4.618527823968339;03;61.788387389603656;0
0;2020/08/05;05;133.04080478473682;-0.0001799458493555;11;328.7143401307398;-4.462560530630937;04;119.72150825031807;0.6747959191328136;03;87.62290160648392;-3.8130216960349745;01;19.932086319789608;-3.9212876829865406;10;289.69397991350473;-0.3723903775809697;10;297.54780779995224;-0.25328198791758516;03;86.74848879930474;0.0;09;266.7484887993047;0.0;11;311.7635239585393;-3.529730474674012;09;241.6807811718068;0
0;2020/01/09;10;288.16319617043393;4.1244044717414e-06;03;85.0762525119768;-1.2231755051293494;10;287.1638763634616;-1.8449255572675578;11;324.18901412130646;-1.7256371954599978;09;243.77436575140771;0.27958400789208715;10;278.5095050681933;0.07620943936419732;10;292.3368816101851;0.042134735912004645;04;97.81561532029248;0.0;10;277.81561532029247;0.0;10;274.11442754202795;0.39425667792211283;02;35.58906146372283;0
0;2020/06/03;03;72.88732369112407;0.0001636414550399952;08;214.83445752386987;4.27237088316908;04;96.35738515212691;1.7586112375711713;03;74.0592800311185;0.6611116303932296;12;344.0226580427515;-2.4265597597755937;10;296.65110469331614;-0.2179706570656009;11;301.5417163354357;-0.1565262035708273;04;90.08391300887827;0.0;10;270.08391300887826;0.0;03;62.077934566262726;-2.383882530363519;06;177.35141402958246;0
0;2020/05/19;02;58.48281188021408;-0.000101351981664155;01;17.00255922258796;-4.954197876381336;03;74.20132269830049;1.9816836596146945;03;81.1877432587137;3.594925053393626;12;333.96633257892165;-2.0522609426114435;10;297.20960389661724;-0.1772127919109353;11;301.90694804441705;-0.13243011185166342;04;90.87814226903298;0.0;10;270.878142269033;0.0;08;227.33464222851498;3.478216001896069;12;337.1595748259858;0
0;2020/04/04;01;14.68663782225472;0.0001904958712706777;05;137.17453072743677;3.5332095028795525;12;349.3051929796205;-2.3454163220658906;03;60.255923736174076;3.7998448185841944;11;302.90416172760774;-1.0315647206116598;10;294.7589046119534;-0.07040275594901974;11;300.8545962041457;-0.06519855179959244;04;93.26128678004424;0.0;10;273.26128678004426;0.0;01;4.204505758547477;-4.984195194512136;05;130.06501323111837;0
0;2020/01/29;11;308.52496370261076;-0.00010808404025242008;12;354.1370205891527;-5.048049799458503;11;320.9284143008413;-1.570658014422219;12;348.3414114652856;-1.0297209106127787;09;257.3475006093909;0.048084110215638395;10;283.013608076456;0.045292009949856125;10;294.69615815325;0.018249170512415865;04;96.75674311966243;0.0;10;276.7567431196624;0.0;11;304.3598696196525;-2.297270190290636;06;160.6589031802405;0
0;2020/06/12;03;81.49481880046727;-0.0001310497220662646;12;337.4031821564673;-4.904627369035951;04;103.30837603421055;0.18492302415427567;03;68.76474442583053;-1.4120218504367343;12;349.908423028476;-2.6545696212637235;10;296.0021515513815;-0.2430153346184753;11;301.16706294523135;-0.17118452239884044;03;89.60754806934584;0.0;09;269.60754806934585;0.0;09;255.56740434899874;1.2341435876974496;03;81.79516888019253;0
0;2020/06/09;03;78.62748080376919;-5.227209826046552e-05;10;299.50708660950926;-2.674953565906848;04;101.59153467774706;0.8191890692347525;03;70.37996036513282;-0.7478661876877036;12;347.9612803431146;-2.578474110202032;10;296.24270697197403;-0.2346647223442849;11;301.3039533591621;-0.16629769341874717;03;89.76637842164178;0.0;09;269.7663784216418;0.0;09;255.56740548583545;1.2341434859132487;04;110.32986053980636;0
0;2020/06/11;03;80.53919653371769;-0.00011122457685076441;11;325.07663203637077;-4.376309055050777;04;102.80668265541502;0.40746561915831875;03;69.27735456503589;-1.195774248000266;12;349.26119378593944;-2.629204589670671;10;296.08493427120607;-0.24023422637072728;11;301.2139874282618;-0.16955644845171622;03;89.66050415788109;0.0;09;269.66050415788106;0.0;09;255.56740479442587;1.2341435478194334;04;90.96463675793353;0
0;2020/03/05;12;344.87696685354746;9.296561240347455e-05;04;100.80137908336197;0.44355586797166946;11;329.6757101115615;2.6865146492765044;01;29.85731411295099;1.4353199789734694;10;282.08247391487686;-0.47641080892087245;10;290.2696547185482;-0.01350733006622814;10;298.54662657866464;-0.02560540965831686;04;94.8502079278754;0.0;10;274.85020792787543;0.0;12;334.47734427368283;-4.281627008519241;04;115.06884115996019;0
0;2019/07/22;04;118.93263655671431;-0.0002575810842839769;12;355.03198331984953;-4.87069441523211;04;118.15384601889967;-4.967359830057026;04;112.52148836425816;0.6358664650847021;05;132.72233830682768;1.1674106173459355;09;255.15312510324316;0.4694630695476669;10;286.3217759846565;0.2994204282259484;04;106.87096698078795;0.0;10;286.87096698078795;0.0;10;294.06915137250735;-0.5918348311532932;07;182.9101042290253;0
0;2020/01/09;10;288.16319617043393;4.1244044717414e-06;03;85.0762525119768;-1.2231755051293494;10;287.1638763634616;-1.8449255572675578;11;324.18901412130646;-1.7256371954599978;09;243.77436575140771;0.27958400789208715;10;278.5095050681933;0.07620943936419732;10;292.3368816101851;0.042134735912004645;04;97.81561532029248;0.0;10;277.81561532029247;0.0;10;274.11442754202795;0.39425667792211283;02;35.58906146372283;0
0;2020/06/03;03;72.88732369112407;0.0001636414550399952;08;214.83445752386987;4.27237088316908;04;96.35738515212691;1.7586112375711713;03;74.0592800311185;0.6611116303932296;12;344.0226580427515;-2.4265597597755937;10;296.65110469331614;-0.2179706570656009;11;301.5417163354357;-0.1565262035708273;04;90.08391300887827;0.0;10;270.08391300887826;0.0;03;62.077934566262726;-2.383882530363519;06;177.35141402958246;0
0;2019/04/08;01;17.87746889792811;-0.00011271014330302916;02;48.524636755099856;-4.497807414914547;12;350.5754959876111;-1.549622952087074;12;344.6774994259927;-1.180850156608553;03;65.11552333918202;0.9627144600140303;09;264.3387471611001;0.6338781587908096;10;290.1234535979778;0.40624404585060075;04;112.43070416452261;0.0;10;292.4307041645226;0.0;01;15.286890444364431;-4.957184459574005;08;224.39407738925618;0
0;2020/04/15;01;25.486853593384037;1.7217693411335073e-05;10;296.0043057108307;-2.0979207521597436;01;6.204117315991499;-2.4328059830133917;03;69.41636571361732;4.443468212002126;11;310.54957668863636;-1.26220107437397;10;295.894274277172;-0.09398969918892947;11;301.40453116323397;-0.08075612556977581;04;92.67870618959189;0.0;10;272.6787061895919;0.0;07;198.72742878024047;4.811231096872193;12;350.69373659887026;0
0;2020/03/21;01;0.8352193014473055;-4.066822091792486e-05;11;323.71363575017386;-3.8000885541064964;12;333.2927206752038;-0.7778475231882851;02;46.799807709905984;2.7474022706964587;10;293.17472909047234;-0.7589207693980692;10;292.89247011164326;-0.042677151682736086;10;299.91187080695573;-0.04627006265172263;04;94.00283403907434;0.0;10;274.00283403907434;0.0;06;169.6197398456551;4.831876410535197;10;279.3682258044741;0
0;2020/04/28;02;38.17267307845866;8.706051382317803e-05;04;93.44657259774608;0.2881533655736568;02;30.347835452563913;-1.2285748754220196;03;77.73573180613725;4.809036705704459;11;319.5620820388717;-1.551759838176855;10;296.8095775215568;-0.12395456785165208;11;301.81651018121494;-0.09988416473266228;04;91.99014840896602;0.0;10;271.99014840896604;0.0;02;33.40267110333571;-4.263711110608368;08;217.26469196826997;0
0;2020/08/02;05;130.17007552358515;-9.428316145228339e-05;10;290.053047033987;-1.891254121353019;04;114.28059196619556;0.10645064909167509;03;85.00371188439159;-3.9756600125174333;01;18.65529739602647;-3.863187927800165;10;290.0267525261596;-0.3669896160990189;10;297.7593297942412;-0.2492396978780651;03;86.90732227011492;0.0;09;266.90732227011495;0.0;04;118.44556481443108;2.5692603088803514;10;274.14653368001194;0
0;2020/03/05;12;344.87696685354746;9.296561240347455e-05;04;100.80137908336197;0.44355586797166946;11;329.6757101115615;2.6865146492765044;01;29.85731411295099;1.4353199789734694;10;282.08247391487686;-0.47641080892087245;10;290.2696547185482;-0.01350733006622814;10;298.54662657866464;-0.02560540965831686;04;94.8502079278754;0.0;10;274.85020792787543;0.0;12;334.47734427368283;-4.281627008519241;04;115.06884115996019;0
0;2020/05/18;02;57.51963131994963;-0.0001071451194923702;01;5.140184340257317;-5.167629502779455;03;72.31521542218573;1.8893597176765113;03;81.39661405769033;3.727916954105018;12;333.287029491446;-2.0276908326702534;10;297.2219909040501;-0.17455975153726613;11;301.918867671221;-0.1308430994722847;04;90.93112000152729;0.0;10;270.9311200015273;0.0;08;227.3346366215044;3.478216373269654;12;346.746628476319;0
0;2020/02/07;11;317.65859108055776;8.998145250943736e-05;04;106.54657568484762;0.7817911713797722;12;335.18982744213605;-0.12184634199143611;12;359.017577529998;-0.5356626266353269;09;263.4955969913325;-0.06926543309907592;10;284.9584399275931;0.03119880710683583;10;295.7285574065022;0.0075039700255408815;04;96.28015682721492;0.0;10;276.2801568272149;0.0;11;304.359682700687;-2.2972548615481836;03;63.55412938072732;0
0;2020/08/12;05;139.74995000181016;-0.00013926972810693038;02;53.08266537309244;-2.9202639987428793;05;133.6775173502225;1.5483281779585683;04;94.05981588208049;-3.3810114810465506;01;22.62973911660289;-4.044828589905393;10;288.98454270912947;-0.3839083282774934;10;297.07479217818405;-0.26235500884563684;03;86.37765933370855;0.0;09;266.37765933370855;0.0;11;311.76353974741073;-3.529731504369068;06;171.18871563200827;0
0;2020/06/12;03;81.49481880046727;-0.0001310497220662646;12;337.4031821564673;-4.904627369035951;04;103.30837603421055;0.18492302415427567;03;68.76474442583053;-1.4120218504367343;12;349.908423028476;-2.6545696212637235;10;296.0021515513815;-0.2430153346184753;11;301.16706294523135;-0.17118452239884044;03;89.60754806934584;0.0;09;269.60754806934585;0.0;09;255.56740434899874;1.2341435876974496;03;81.79516888019253;0
0;2019/12/09;09;256.59454523609884;-0.0001421720486911602;02;38.497523374717176;-4.54044035537543;08;239.41976357567202;1.3350989495514347;10;286.0762947083417;-1.6699170415844877;08;223.00916808163313;0.5679777504908945;10;271.39908631491863;0.1252994141200271;10;288.8088902583423;0.08034462153004844;04;99.45675926968819;0.0;10;279.4567592696882;0.0;09;244.05029672550944;2.955598365095432;01;29.157920212364218;0
0;2020/05/23;03;62.33218571694242;-1.2844072040356308e-05;03;65.34573308023273;-2.115032300584453;03;81.27112282501436;2.2225618714148343;03;79.95974610472167;2.975207787650694;12;336.6738152038126;-2.151074929520113;10;297.12848402429984;-0.18790870488136682;11;301.84338907183064;-0.1388018526493288;04;90.66630843161582;0.0;10;270.6663084316158;0.0;03;62.07779648769013;-2.3838937277219734;10;298.20321057832484;0
0;2020/04/29;02;39.144808995130965;0.00012163518763167361;04;106.26762905414533;1.4203502996528274;02;32.39036630711545;-1.0817323890245532;03;78.22333690791154;4.811630156556179;11;320.25302591127746;-1.5747176272840266;10;296.85949201841066;-0.12635095846997402;11;301.8370597561668;-0.10138631618222811;04;91.93721925183688;0.0;10;271.9372192518369;0.0;02;33.40269594595859;-4.263709924497984;07;206.3561972125641;0
0;2020/03/25;01;4.804638640650017;-7.905434794628815e-05;01;11.387711330941586;-4.938781436194277;12;337.073121475254;-1.391720908343843;02;50.802930037128746;3.06450894143486;10;295.95392878439947;-0.8344673598701408;10;293.4703375301974;-0.050382833534600185;11;300.2072266515323;-0.05159807688850599;04;93.79087803199339;0.0;10;273.7908780319934;0.0;01;4.204634164313592;-4.98419509282976;08;238.54949154991158;0
0;2020/03/17;12;356.8573691682996;8.462553740076641e-05;10;274.10186188919664;0.04739899377017216;12;330.38872701617845;-0.03417621763236055;02;42.69314985487584;2.422765614089208;10;290.3969443362591;-0.6852886370204168;10;292.2814453314018;-0.03513095952461756;10;299.59694772716716;-0.04100198831611087;04;94.21464516857196;0.0;10;274.21464516857196;0.0;06;169.6197448562338;4.831876528770739;11;322.1512041768913;0
0;2020/01/29;11;308.52496370261076;-0.00010808404025242008;12;354.1370205891527;-5.048049799458503;11;320.9284143008413;-1.570658014422219;12;348.3414114652856;-1.0297209106127787;09;257.3475006093909;0.048084110215638395;10;283.013608076456;0.045292009949856125;10;294.69615815325;0.018249170512415865;04;96.75674311966243;0.0;10;276.7567431196624;0.0;11;304.3598696196525;-2.297270190290636;06;160.6589031802405;0
0;2020/07/06;04;104.39478879465265;-7.676051110481924e-05;10;294.4031368296692;-2.2509073520530984;04;97.06246308881957;-4.8128016654900545;03;67.3813160619983;-4.36794804005549;01;4.707470654277303;-3.2553162816699897;10;293.40247165300207;-0.30743856501853306;10;299.72479649098614;-0.20961649649131056;03;88.33691450185222;0.0;09;268.3369145018522;0.0;10;283.6296983715911;-1.3206677090281818;07;202.746389920951;0
0;2020/07/15;04;112.97524267727952;-0.00013492797650585154;02;45.16060908783676;-3.6325043439951616;04;95.80158393300594;-3.9753457638060192;03;71.72446561640595;-4.519199552921364;01;9.772286578769458;-3.4705029917564527;10;292.25215900612255;-0.3293468141638342;10;299.0788108785822;-0.22341862569150128;03;87.86028500121401;0.0;09;267.86028500121404;0.0;10;283.62980611100215;-1.3206773088897172;04;117.1644524776069;0
0;2020/03/30;01;9.753456482061754;2.5387332179477412e-05;03;71.38883197671706;-1.8375391150099487;12;342.75945668504824;-1.9722847566973467;02;55.63916793170144;3.4448343076310843;10;299.4288909666006;-0.9315420465094767;10;294.1434654681823;-0.060246748267516866;11;300.54764484740207;-0.05834358063035332;04;93.52599909107903;0.0;10;273.52599909107903;0.0;01;4.204745235273887;-4.984195004853389;07;187.1654723318879;0
0;2019/11/04;08;221.26563900356595;-0.00011382115833523406;11;306.4579720512731;-2.2525509991578168;08;236.80878344178325;-2.2182615498342213;09;242.67081069080567;-0.4300325948928304;07;199.9664726492562;0.8109886739862613;09;263.9344411176837;0.18784334600183247;10;285.640589953198;0.12781410377552074;04;101.3100803178894;0.0;10;281.3100803178894;0.0;08;214.4167707039802;4.618527823968339;03;61.788387389603656;0
